noh,name,demand,estart,pstart,lfinish,dur,caf,astart
8197,46,3.403433333,0,93,143,3,1,93
8197,47,3.388266667,0,96,143,3,1,96
8197,48,5.2766,0,99,143,3,1,99
8197,49,4.8523,0,102,143,3,1,102
8197,50,3.750266667,0,105,143,3,1,105
8197,51,2.3208,0,108,143,3,1,108
8197,52,0.501,0,111,143,3,1,111
8197,53,0.585066667,0,114,143,3,1,114
8197,54,0.8606,0,117,143,3,1,117
8197,55,1.663333333,0,120,143,3,1,120
8197,56,0.5094,0,123,143,3,1,123
8197,57,2.0102,0,126,143,3,1,126
8197,58,1.9545,0,129,143,3,1,129
8197,59,0.619266667,0,132,143,3,1,132
8197,60,1.697166667,0,135,143,3,1,135
8197,61,3.533633333,0,138,143,3,1,138
8197,62,1.739366667,0,141,143,3,1,141
8198,0,1.95,0,56,143,3,0.6,56
8198,1,1.63,0,53,143,1,0.5,53
8198,2,0.44,0,52,143,6,0.7,52
8198,3,0.12,0,54,143,6,0.6,54
8198,4,0.07,0,52,143,3,0.6,52
8198,5,0.02,0,55,143,2,0.3,55
8198,6,0.105633333,0,0,143,3,1,0
8198,7,0.645466667,0,3,143,3,1,3
8198,8,0.334866667,0,6,143,3,1,6
8198,9,0.005,0,9,143,3,1,9
8198,10,0.540866667,0,12,143,3,1,12
8198,11,0.320166667,0,15,143,3,1,15
8198,12,0.024866667,0,18,143,3,1,18
8198,13,0.1111,0,21,143,3,1,21
8198,14,0.949933333,0,24,143,3,1,24
8198,15,0.233833333,0,27,143,3,1,27
8198,16,0.082233333,0,30,143,3,1,30
8198,17,1.062533333,0,33,143,3,1,33
8198,18,0.1123,0,36,143,3,1,36
8198,19,0.012,0,39,143,3,1,39
8198,20,0.005133333,0,42,143,3,1,42
8198,21,0.746533333,0,45,143,3,1,45
8198,22,0.005,0,48,143,3,1,48
8198,23,0.0423,0,51,143,3,1,51
8198,24,0.119666667,0,54,143,3,1,54
8198,25,0.8727,0,57,143,3,1,57
8198,26,0.0491,0,60,143,3,1,60
8198,27,0.005,0,63,143,3,1,63
8198,28,0.780666667,0,66,143,3,1,66
8198,29,0.005,0,69,143,3,1,69
8198,30,1.006966667,0,72,143,3,1,72
8198,31,0.345733333,0,75,143,3,1,75
8198,32,0.1091,0,78,143,3,1,78
8198,33,0.106833333,0,81,143,3,1,81
8198,34,0.0356,0,84,143,3,1,84
8198,35,0.005,0,87,143,3,1,87
8198,36,0.005,0,90,143,3,1,90
8198,37,0.005,0,93,143,3,1,93
8198,38,0.108233333,0,96,143,3,1,96
8198,39,0.109233333,0,99,143,3,1,99
8198,40,0.561466667,0,102,143,3,1,102
8198,41,0.473266667,0,105,143,3,1,105
8198,42,0.005,0,108,143,3,1,108
8198,43,0.3367,0,111,143,3,1,111
8198,44,0.548366667,0,114,143,3,1,114
8198,45,0.1165,0,117,143,3,1,117
8198,46,0.1101,0,120,143,3,1,120
8198,47,0.634933333,0,123,143,3,1,123
8198,48,0.320466667,0,126,143,3,1,126
8198,49,0.005,0,129,143,3,1,129
8198,50,0.005,0,132,143,3,1,132
8198,51,0.005,0,135,143,3,1,135
8198,52,0.1022,0,138,143,3,1,138
8198,53,0.1108,0,141,143,3,1,141
8243,0,0.853233333,0,0,143,3,1,0
8243,1,0.539533333,0,3,143,3,1,3
8243,2,0.565333333,0,6,143,3,1,6
8243,3,0.493166667,0,9,143,3,1,9
8243,4,0.482833333,0,12,143,3,1,12
8243,5,0.507833333,0,15,143,3,1,15
8243,6,0.45,0,18,143,3,1,18
8243,7,0.5027,0,21,143,3,1,21
8243,8,0.466066667,0,24,143,3,1,24
8243,9,0.469266667,0,27,143,3,1,27
8243,10,0.4803,0,30,143,3,1,30
8243,11,0.476766667,0,33,143,3,1,33
8243,12,0.748233333,0,36,143,3,1,36
8243,13,0.854466667,0,39,143,3,1,39
8243,14,0.2841,0,42,143,3,1,42
8243,15,0.514566667,0,45,143,3,1,45
8243,16,0.567366667,0,48,143,3,1,48
8243,17,0.511033333,0,51,143,3,1,51
8243,18,0.513866667,0,54,143,3,1,54
8243,19,0.5011,0,57,143,3,1,57
8243,20,0.8703,0,60,143,3,1,60
8243,21,0.554166667,0,63,143,3,1,63
8243,22,0.8662,0,66,143,3,1,66
8243,23,0.724733333,0,69,143,3,1,69
8243,24,0.598333333,0,72,143,3,1,72
8243,25,1.159733333,0,75,143,3,1,75
8243,26,0.6737,0,78,143,3,1,78
8243,27,1.3179,0,81,143,3,1,81
8243,28,0.831366667,0,84,143,3,1,84
8243,29,1.2807,0,87,143,3,1,87
8243,30,1.412766667,0,90,143,3,1,90
8243,31,1.0771,0,93,143,3,1,93
8243,32,1.257533333,0,96,143,3,1,96
8243,33,1.2691,0,99,143,3,1,99
8243,34,0.881,0,102,143,3,1,102
8243,35,1.3767,0,105,143,3,1,105
8243,36,1.374866667,0,108,143,3,1,108
8243,37,1.146066667,0,111,143,3,1,111
8243,38,1.406566667,0,114,143,3,1,114
8243,39,1.583866667,0,117,143,3,1,117
8243,40,0.9306,0,120,143,3,1,120
8243,41,0.895433333,0,123,143,3,1,123
8243,42,1.196333333,0,126,143,3,1,126
8243,43,1.199966667,0,129,143,3,1,129
8243,44,0.663533333,0,132,143,3,1,132
8243,45,0.575766667,0,135,143,3,1,135
8243,46,0.459766667,0,138,143,3,1,138
8243,47,0.191333333,0,141,143,3,1,141
8292,0,1.98,0,143,143,1,1,143
8292,1,0.11,0,139,143,4,0.2,139
8292,2,0.1,0,130,143,4,0.5,130
8292,3,0.02,0,138,143,4,0.2,138
8292,4,0.203966667,0,0,143,3,1,0
8292,5,1.483533333,0,3,143,3,1,3
8292,6,0.553466667,0,6,143,3,1,6
8292,7,1.467733333,0,9,143,3,1,9
8292,8,0.1932,0,12,143,3,1,12
8292,9,1.679633333,0,15,143,3,1,15
8292,10,0.1779,0,18,143,3,1,18
8292,11,1.446533333,0,21,143,3,1,21
8292,12,0.1011,0,24,143,3,1,24
8292,13,0.0976,0,27,143,3,1,27
8292,14,1.551766667,0,30,143,3,1,30
8292,15,0.096,0,33,143,3,1,33
8292,16,0.3923,0,36,143,3,1,36
8292,17,0.2534,0,39,143,3,1,39
8292,18,0.250933333,0,42,143,3,1,42
8292,19,2.042,0,45,143,3,1,45
8292,20,0.237233333,0,48,143,3,1,48
8292,21,0.2741,0,51,143,3,1,51
8292,22,0.178,0,54,143,3,1,54
8292,23,0.1944,0,57,143,3,1,57
8292,24,0.1017,0,60,143,3,1,60
8292,25,0.117666667,0,63,143,3,1,63
8292,26,0.118333333,0,66,143,3,1,66
8292,27,0.2892,0,69,143,3,1,69
8292,28,0.282366667,0,72,143,3,1,72
8292,29,0.248133333,0,75,143,3,1,75
8292,30,1.8339,0,78,143,3,1,78
8292,31,0.276866667,0,81,143,3,1,81
8292,32,1.382933333,0,84,143,3,1,84
8292,33,0.105466667,0,87,143,3,1,87
8292,34,0.0984,0,90,143,3,1,90
8292,35,1.514433333,0,93,143,3,1,93
8292,36,0.0657,0,96,143,3,1,96
8292,37,0.101366667,0,99,143,3,1,99
8292,38,1.751533333,0,102,143,3,1,102
8292,39,0.107766667,0,105,143,3,1,105
8292,40,0.099266667,0,108,143,3,1,108
8292,41,0.1529,0,111,143,3,1,111
8292,42,0.267766667,0,114,143,3,1,114
8292,43,1.277633333,0,117,143,3,1,117
8292,44,0.423066667,0,120,143,3,1,120
8292,45,0.294266667,0,123,143,3,1,123
8292,46,2.575366667,0,126,143,3,1,126
8292,47,1.7251,0,129,143,3,1,129
8292,48,1.945066667,0,132,143,3,1,132
8292,49,2.879533333,0,135,143,3,1,135
8292,50,2.4933,0,138,143,3,1,138
8292,51,1.384,0,141,143,3,1,141
8317,0,2.33,0,125,143,3,0.3,125
8317,1,1.04,0,100,143,2,0.4,100
8317,2,1.03,0,93,143,6,0.2,93
8317,3,0.26,0,125,143,3,0.8,125
8317,4,0.25,0,125,143,1,0.3,125
8317,5,0.08,0,96,143,1,0.2,96
8317,6,0.335333333,0,0,143,3,1,0
8317,7,0.345,0,3,143,3,1,3
8317,8,0.401233333,0,6,143,3,1,6
8317,9,0.5637,0,9,143,3,1,9
8317,10,0.2927,0,12,143,3,1,12
8317,11,0.164566667,0,15,143,3,1,15
8317,12,0.3135,0,18,143,3,1,18
8317,13,0.155066667,0,21,143,3,1,21
8317,14,0.1567,0,24,143,3,1,24
8317,15,0.157033333,0,27,143,3,1,27
8317,16,0.310233333,0,30,143,3,1,30
8317,17,0.156633333,0,33,143,3,1,33
8317,18,0.184333333,0,36,143,3,1,36
8317,19,0.200533333,0,39,143,3,1,39
8317,20,0.2765,0,42,143,3,1,42
8317,21,0.1608,0,45,143,3,1,45
8317,22,0.161566667,0,48,143,3,1,48
8317,23,0.500466667,0,51,143,3,1,51
8317,24,0.426233333,0,54,143,3,1,54
8317,25,0.3095,0,57,143,3,1,57
8317,26,0.355166667,0,60,143,3,1,60
8317,27,0.593733333,0,63,143,3,1,63
8317,28,0.315633333,0,66,143,3,1,66
8317,29,0.327066667,0,69,143,3,1,69
8317,30,0.576666667,0,72,143,3,1,72
8317,31,0.507166667,0,75,143,3,1,75
8317,32,0.546466667,0,78,143,3,1,78
8317,33,0.9434,0,81,143,3,1,81
8317,34,0.966966667,0,84,143,3,1,84
8317,35,0.670633333,0,87,143,3,1,87
8317,36,0.802766667,0,90,143,3,1,90
8317,37,1.07,0,93,143,3,1,93
8317,38,1.037533333,0,96,143,3,1,96
8317,39,1.074633333,0,99,143,3,1,99
8317,40,0.845466667,0,102,143,3,1,102
8317,41,0.911466667,0,105,143,3,1,105
8317,42,1.0713,0,108,143,3,1,108
8317,43,0.6014,0,111,143,3,1,111
8317,44,0.926566667,0,114,143,3,1,114
8317,45,0.4198,0,117,143,3,1,117
8317,46,0.74,0,120,143,3,1,120
8317,47,0.3329,0,123,143,3,1,123
8317,48,0.344333333,0,126,143,3,1,126
8317,49,0.6229,0,129,143,3,1,129
8317,50,0.309833333,0,132,143,3,1,132
8317,51,0.435033333,0,135,143,3,1,135
8317,52,0.443033333,0,138,143,3,1,138
8317,53,0.5807,0,141,143,3,1,141
8386,0,0.74,0,62,143,3,0.4,62
8386,1,0.31,0,109,143,1,0.1,109
8386,2,0.3,0,109,143,7,0.2,109
8386,3,0.28,0,110,143,3,0.6,110
8386,4,0.2,0,63,143,6,0.5,63
8386,5,0.19,0,108,143,4,0.9,108
8386,6,0.15,0,114,143,4,0.6,114
8386,7,0.12,0,112,143,5,1,112
8386,8,0.11,0,109,143,5,0.6,109
8386,9,0.1,0,105,143,1,0.4,105
8386,10,0.1,0,110,143,5,0.4,110
8386,11,0.08,0,109,143,6,0.8,109
8386,12,0.06,0,59,143,4,0.6,59
8386,13,0.04,0,112,143,2,0.01,112
8386,14,0.01,0,119,143,2,0.6,119
8386,15,0.849166667,0,0,143,3,1,0
8386,16,0.491,0,3,143,3,1,3
8386,17,1.003833333,0,6,143,3,1,6
8386,18,0.207066667,0,9,143,3,1,9
8386,19,1.273966667,0,12,143,3,1,12
8386,20,0.1302,0,15,143,3,1,15
8386,21,0.526,0,18,143,3,1,18
8386,22,0.792166667,0,21,143,3,1,21
8386,23,0.173666667,0,24,143,3,1,24
8386,24,1.012466667,0,27,143,3,1,27
8386,25,0.112066667,0,30,143,3,1,30
8386,26,2.247633333,0,33,143,3,1,33
8386,27,1.7899,0,36,143,3,1,36
8386,28,0.518833333,0,39,143,3,1,39
8386,29,0.236166667,0,42,143,3,1,42
8386,30,0.139166667,0,45,143,3,1,45
8386,31,0.5674,0,48,143,3,1,48
8386,32,1.558666667,0,51,143,3,1,51
8386,33,1.9196,0,54,143,3,1,54
8386,34,2.119666667,0,57,143,3,1,57
8386,35,1.678833333,0,60,143,3,1,60
8386,36,0.147433333,0,63,143,3,1,63
8386,37,1.219766667,0,66,143,3,1,66
8386,38,0.513333333,0,69,143,3,1,69
8386,39,2.485766667,0,72,143,3,1,72
8386,40,0.412366667,0,75,143,3,1,75
8386,41,1.780366667,0,78,143,3,1,78
8386,42,1.4971,0,81,143,3,1,81
8386,43,1.808,0,84,143,3,1,84
8386,44,2.376633333,0,87,143,3,1,87
8386,45,0.8214,0,90,143,3,1,90
8386,46,3.068933333,0,93,143,3,1,93
8386,47,1.649766667,0,96,143,3,1,96
8386,48,2.134266667,0,99,143,3,1,99
8386,49,1.662333333,0,102,143,3,1,102
8386,50,3.060666667,0,105,143,3,1,105
8386,51,4.1947,0,108,143,3,1,108
8386,52,2.877333333,0,111,143,3,1,111
8386,53,2.367366667,0,114,143,3,1,114
8386,54,1.4864,0,117,143,3,1,117
8386,55,1.7276,0,120,143,3,1,120
8386,56,1.2573,0,123,143,3,1,123
8386,57,1.493666667,0,126,143,3,1,126
8386,58,1.4605,0,129,143,3,1,129
8386,59,1.5789,0,132,143,3,1,132
8386,60,1.327433333,0,135,143,3,1,135
8386,61,1.317633333,0,138,143,3,1,138
8386,62,2.033466667,0,141,143,3,1,141
8467,0,0.260566667,0,0,143,3,1,0
8467,1,0.255433333,0,3,143,3,1,3
8467,2,0.244933333,0,6,143,3,1,6
8467,3,0.226033333,0,9,143,3,1,9
8467,4,0.213066667,0,12,143,3,1,12
8467,5,0.208333333,0,15,143,3,1,15
8467,6,0.194733333,0,18,143,3,1,18
8467,7,0.190666667,0,21,143,3,1,21
8467,8,0.197866667,0,24,143,3,1,24
8467,9,0.183566667,0,27,143,3,1,27
8467,10,0.1799,0,30,143,3,1,30
8467,11,0.172066667,0,33,143,3,1,33
8467,12,0.169266667,0,36,143,3,1,36
8467,13,0.1412,0,39,143,3,1,39
8467,14,0.159566667,0,42,143,3,1,42
8467,15,0.150233333,0,45,143,3,1,45
8467,16,0.1552,0,48,143,3,1,48
8467,17,0.170266667,0,51,143,3,1,51
8467,18,0.189366667,0,54,143,3,1,54
8467,19,0.2061,0,57,143,3,1,57
8467,20,0.195566667,0,60,143,3,1,60
8467,21,0.231166667,0,63,143,3,1,63
8467,22,0.234666667,0,66,143,3,1,66
8467,23,0.2509,0,69,143,3,1,69
8467,24,0.273633333,0,72,143,3,1,72
8467,25,0.3005,0,75,143,3,1,75
8467,26,0.338233333,0,78,143,3,1,78
8467,27,0.368133333,0,81,143,3,1,81
8467,28,0.374266667,0,84,143,3,1,84
8467,29,0.375033333,0,87,143,3,1,87
8467,30,0.3814,0,90,143,3,1,90
8467,31,0.3822,0,93,143,3,1,93
8467,32,0.381633333,0,96,143,3,1,96
8467,33,0.3812,0,99,143,3,1,99
8467,34,0.364833333,0,102,143,3,1,102
8467,35,0.3527,0,105,143,3,1,105
8467,36,0.345466667,0,108,143,3,1,108
8467,37,0.319566667,0,111,143,3,1,111
8467,38,0.301333333,0,114,143,3,1,114
8467,39,0.3049,0,117,143,3,1,117
8467,40,0.307733333,0,120,143,3,1,120
8467,41,0.294233333,0,123,143,3,1,123
8467,42,0.241166667,0,126,143,3,1,126
8467,43,0.2269,0,129,143,3,1,129
8467,44,0.209433333,0,132,143,3,1,132
8467,45,0.1931,0,135,143,3,1,135
8467,46,0.197733333,0,138,143,3,1,138
8467,47,0.197866667,0,141,143,3,1,141
8589,0,1.15,0,73,143,5,0.8,73
8589,1,0.83,0,74,143,3,0.2,74
8589,2,0.65,0,67,143,6,0.9,67
8589,3,0.37,0,66,143,2,0.8,66
8589,4,0.16,0,67,143,2,0.6,67
8589,5,0.02,0,51,143,6,0.7,51
8589,6,0.01,0,53,143,8,0.3,53
8589,7,2.818566667,0,0,143,3,1,0
8589,8,2.2576,0,3,143,3,1,3
8589,9,2.0298,0,6,143,3,1,6
8589,10,1.5373,0,9,143,3,1,9
8589,11,1.476933333,0,12,143,3,1,12
8589,12,1.8102,0,15,143,3,1,15
8589,13,1.4667,0,18,143,3,1,18
8589,14,0.828766667,0,21,143,3,1,21
8589,15,1.890133333,0,24,143,3,1,24
8589,16,1.259566667,0,27,143,3,1,27
8589,17,1.051433333,0,30,143,3,1,30
8589,18,0.706233333,0,33,143,3,1,33
8589,19,1.595766667,0,36,143,3,1,36
8589,20,1.339133333,0,39,143,3,1,39
8589,21,0.430666667,0,42,143,3,1,42
8589,22,1.735466667,0,45,143,3,1,45
8589,23,1.5469,0,48,143,3,1,48
8589,24,0.931033333,0,51,143,3,1,51
8589,25,1.197133333,0,54,143,3,1,54
8589,26,3.631133333,0,57,143,3,1,57
8589,27,2.8991,0,60,143,3,1,60
8589,28,4.357933333,0,63,143,3,1,63
8589,29,3.655733333,0,66,143,3,1,66
8589,30,4.499533333,0,69,143,3,1,69
8589,31,4.1727,0,72,143,3,1,72
8589,32,4.690033333,0,75,143,3,1,75
8589,33,4.205166667,0,78,143,3,1,78
8589,34,4.778366667,0,81,143,3,1,81
8589,35,4.813066667,0,84,143,3,1,84
8589,36,4.755233333,0,87,143,3,1,87
8589,37,4.7641,0,90,143,3,1,90
8589,38,4.739666667,0,93,143,3,1,93
8589,39,4.8378,0,96,143,3,1,96
8589,40,4.705733333,0,99,143,3,1,99
8589,41,4.6185,0,102,143,3,1,102
8589,42,4.612566667,0,105,143,3,1,105
8589,43,4.5287,0,108,143,3,1,108
8589,44,4.4263,0,111,143,3,1,111
8589,45,3.105933333,0,114,143,3,1,114
8589,46,3.068233333,0,117,143,3,1,117
8589,47,3.0534,0,120,143,3,1,120
8589,48,3.5102,0,123,143,3,1,123
8589,49,3.0935,0,126,143,3,1,126
8589,50,2.893866667,0,129,143,3,1,129
8589,51,3.433033333,0,132,143,3,1,132
8589,52,3.197633333,0,135,143,3,1,135
8589,53,2.762033333,0,138,143,3,1,138
8589,54,2.690766667,0,141,143,3,1,141
8626,0,0,0,0,143,3,1,0
8626,1,0,0,3,143,3,1,3
8626,2,0,0,6,143,3,1,6
8626,3,0,0,9,143,3,1,9
8626,4,0,0,12,143,3,1,12
8626,5,0,0,15,143,3,1,15
8626,6,0,0,18,143,3,1,18
8626,7,0,0,21,143,3,1,21
8626,8,0,0,24,143,3,1,24
8626,9,0,0,27,143,3,1,27
8626,10,0,0,30,143,3,1,30
8626,11,0,0,33,143,3,1,33
8626,12,0,0,36,143,3,1,36
8626,13,0,0,39,143,3,1,39
8626,14,0,0,42,143,3,1,42
8626,15,0,0,45,143,3,1,45
8626,16,0,0,48,143,3,1,48
8626,17,0,0,51,143,3,1,51
8626,18,0,0,54,143,3,1,54
8626,19,0,0,57,143,3,1,57
8626,20,0,0,60,143,3,1,60
8626,21,0,0,63,143,3,1,63
8626,22,0,0,66,143,3,1,66
8626,23,0,0,69,143,3,1,69
8626,24,0,0,72,143,3,1,72
8626,25,0,0,75,143,3,1,75
8626,26,0,0,78,143,3,1,78
8626,27,0,0,81,143,3,1,81
8626,28,0,0,84,143,3,1,84
8626,29,0,0,87,143,3,1,87
8626,30,0,0,90,143,3,1,90
8626,31,0,0,93,143,3,1,93
8626,32,0,0,96,143,3,1,96
8626,33,0,0,99,143,3,1,99
8626,34,0,0,102,143,3,1,102
8626,35,0,0,105,143,3,1,105
8626,36,0,0,108,143,3,1,108
8626,37,0,0,111,143,3,1,111
8626,38,0,0,114,143,3,1,114
8626,39,0,0,117,143,3,1,117
8626,40,0,0,120,143,3,1,120
8626,41,0,0,123,143,3,1,123
8626,42,0,0,126,143,3,1,126
8626,43,0,0,129,143,3,1,129
8626,44,0,0,132,143,3,1,132
8626,45,0,0,135,143,3,1,135
8626,46,0,0,138,143,3,1,138
8626,47,0,0,141,143,3,1,141
8767,0,0.714066667,0,0,143,3,1,0
8767,1,1.081733333,0,3,143,3,1,3
8767,2,0.497033333,0,6,143,3,1,6
8767,3,0.8883,0,9,143,3,1,9
8767,4,0.419833333,0,12,143,3,1,12
8767,5,0.8372,0,15,143,3,1,15
8767,6,0.410366667,0,18,143,3,1,18
8767,7,0.806466667,0,21,143,3,1,21
8767,8,0.4014,0,24,143,3,1,24
8767,9,0.792,0,27,143,3,1,27
8767,10,0.3848,0,30,143,3,1,30
8767,11,0.740933333,0,33,143,3,1,33
8767,12,0.3511,0,36,143,3,1,36
8767,13,0.683133333,0,39,143,3,1,39
8767,14,0.000233333,0,42,143,3,1,42
8767,15,0,0,45,143,3,1,45
8767,16,0,0,48,143,3,1,48
8767,17,0,0,51,143,3,1,51
8767,18,0,0,54,143,3,1,54
8767,19,0,0,57,143,3,1,57
8767,20,0,0,60,143,3,1,60
8767,21,0,0,63,143,3,1,63
8767,22,0,0,66,143,3,1,66
8767,23,0,0,69,143,3,1,69
8767,24,0,0,72,143,3,1,72
8767,25,0,0,75,143,3,1,75
8767,26,0,0,78,143,3,1,78
8767,27,0,0,81,143,3,1,81
8767,28,0,0,84,143,3,1,84
8767,29,0.3109,0,87,143,3,1,87
8767,30,0.766033333,0,90,143,3,1,90
8767,31,0.409466667,0,93,143,3,1,93
8767,32,0.884766667,0,96,143,3,1,96
8767,33,0.8966,0,99,143,3,1,99
8767,34,2.325433333,0,102,143,3,1,102
8767,35,1.987366667,0,105,143,3,1,105
8767,36,1.629766667,0,108,143,3,1,108
8767,37,1.158866667,0,111,143,3,1,111
8767,38,2.308833333,0,114,143,3,1,114
8767,39,1.797566667,0,117,143,3,1,117
8767,40,1.439633333,0,120,143,3,1,120
8767,41,1.7719,0,123,143,3,1,123
8767,42,1.484233333,0,126,143,3,1,126
8767,43,0.994266667,0,129,143,3,1,129
8767,44,1.474533333,0,132,143,3,1,132
8767,45,1.394166667,0,135,143,3,1,135
8767,46,1.0721,0,138,143,3,1,138
8767,47,0.608433333,0,141,143,3,1,141
8807,0,0.69,0,62,143,3,0.1,62
8807,1,0.35,0,64,143,4,0.4,64
8807,2,0.22,0,62,143,2,0.5,62
8807,3,0.02,0,58,143,7,0.3,58
8807,4,1.657933333,0,0,143,3,1,0
8807,5,0.933533333,0,3,143,3,1,3
8807,6,0.930833333,0,6,143,3,1,6
8807,7,0.8099,0,9,143,3,1,9
8807,8,0.4739,0,12,143,3,1,12
8807,9,1.119766667,0,15,143,3,1,15
8807,10,1.280066667,0,18,143,3,1,18
8807,11,1.281133333,0,21,143,3,1,21
8807,12,1.264833333,0,24,143,3,1,24
8807,13,0.594466667,0,27,143,3,1,27
8807,14,1.133566667,0,30,143,3,1,30
8807,15,0.733366667,0,33,143,3,1,33
8807,16,0.785533333,0,36,143,3,1,36
8807,17,0.3663,0,39,143,3,1,39
8807,18,0.5007,0,42,143,3,1,42
8807,19,0.584866667,0,45,143,3,1,45
8807,20,0.076533333,0,48,143,3,1,48
8807,21,0.028766667,0,51,143,3,1,51
8807,22,0.813,0,54,143,3,1,54
8807,23,0.642333333,0,57,143,3,1,57
8807,24,0.558966667,0,60,143,3,1,60
8807,25,1.0961,0,63,143,3,1,63
8807,26,0.066366667,0,66,143,3,1,66
8807,27,0.5301,0,69,143,3,1,69
8807,28,0.025333333,0,72,143,3,1,72
8807,29,0.078866667,0,75,143,3,1,75
8807,30,0.532866667,0,78,143,3,1,78
8807,31,1.834166667,0,81,143,3,1,81
8807,32,0.089566667,0,84,143,3,1,84
8807,33,0.840466667,0,87,143,3,1,87
8807,34,1.445466667,0,90,143,3,1,90
8807,35,0.3978,0,93,143,3,1,93
8807,36,0.873233333,0,96,143,3,1,96
8807,37,1.408966667,0,99,143,3,1,99
8807,38,0.7233,0,102,143,3,1,102
8807,39,1.3012,0,105,143,3,1,105
8807,40,1.189066667,0,108,143,3,1,108
8807,41,2.2032,0,111,143,3,1,111
8807,42,1.486266667,0,114,143,3,1,114
8807,43,1.245966667,0,117,143,3,1,117
8807,44,0.744666667,0,120,143,3,1,120
8807,45,1.484933333,0,123,143,3,1,123
8807,46,1.2012,0,126,143,3,1,126
8807,47,1.3226,0,129,143,3,1,129
8807,48,1.225166667,0,132,143,3,1,132
8807,49,1.707366667,0,135,143,3,1,135
8807,50,1.214833333,0,138,143,3,1,138
8807,51,1.235466667,0,141,143,3,1,141
8847,0,0.1161,0,0,143,3,1,0
8847,1,0.102066667,0,3,143,3,1,3
8847,2,0.119633333,0,6,143,3,1,6
8847,3,0.111066667,0,9,143,3,1,9
8847,4,0.1092,0,12,143,3,1,12
8847,5,0.111433333,0,15,143,3,1,15
8847,6,0.113233333,0,18,143,3,1,18
8847,7,0.107533333,0,21,143,3,1,21
8847,8,0.1114,0,24,143,3,1,24
8847,9,0.1075,0,27,143,3,1,27
8847,10,0.092566667,0,30,143,3,1,30
8847,11,0.0478,0,33,143,3,1,33
8847,12,0.259166667,0,36,143,3,1,36
8847,13,0.121233333,0,39,143,3,1,39
8847,14,0.386633333,0,42,143,3,1,42
8847,15,0.5432,0,45,143,3,1,45
8847,16,0.149433333,0,48,143,3,1,48
8847,17,0.064533333,0,51,143,3,1,51
8847,18,0.0681,0,54,143,3,1,54
8847,19,0.2986,0,57,143,3,1,57
8847,20,0.2392,0,60,143,3,1,60
8847,21,0.144633333,0,63,143,3,1,63
8847,22,0.1385,0,66,143,3,1,66
8847,23,0.118333333,0,69,143,3,1,69
8847,24,0.035833333,0,72,143,3,1,72
8847,25,0.0865,0,75,143,3,1,75
8847,26,0.057233333,0,78,143,3,1,78
8847,27,0.0898,0,81,143,3,1,81
8847,28,0.031733333,0,84,143,3,1,84
8847,29,0.092466667,0,87,143,3,1,87
8847,30,0.048833333,0,90,143,3,1,90
8847,31,0.090866667,0,93,143,3,1,93
8847,32,0.052233333,0,96,143,3,1,96
8847,33,0.079533333,0,99,143,3,1,99
8847,34,0.068666667,0,102,143,3,1,102
8847,35,0.0684,0,105,143,3,1,105
8847,36,0.090366667,0,108,143,3,1,108
8847,37,0.056866667,0,111,143,3,1,111
8847,38,0.0947,0,114,143,3,1,114
8847,39,0.1376,0,117,143,3,1,117
8847,40,0.490766667,0,120,143,3,1,120
8847,41,0.4929,0,123,143,3,1,123
8847,42,0.2612,0,126,143,3,1,126
8847,43,0.055833333,0,129,143,3,1,129
8847,44,0.0932,0,132,143,3,1,132
8847,45,0.049066667,0,135,143,3,1,135
8847,46,0.093366667,0,138,143,3,1,138
8847,47,0.054166667,0,141,143,3,1,141
8857,0,0.036766667,0,0,143,3,1,0
8857,1,0.113533333,0,3,143,3,1,3
8857,2,0.124833333,0,6,143,3,1,6
8857,3,0.039133333,0,9,143,3,1,9
8857,4,0.101633333,0,12,143,3,1,12
8857,5,0.1244,0,15,143,3,1,15
8857,6,0.055933333,0,18,143,3,1,18
8857,7,0.074966667,0,21,143,3,1,21
8857,8,0.127233333,0,24,143,3,1,24
8857,9,0.073733333,0,27,143,3,1,27
8857,10,0.054366667,0,30,143,3,1,30
8857,11,0.1293,0,33,143,3,1,33
8857,12,0.085833333,0,36,143,3,1,36
8857,13,0.037233333,0,39,143,3,1,39
8857,14,0.132733333,0,42,143,3,1,42
8857,15,0.099233333,0,45,143,3,1,45
8857,16,0.019533333,0,48,143,3,1,48
8857,17,0.133233333,0,51,143,3,1,51
8857,18,0.112566667,0,54,143,3,1,54
8857,19,0.020166667,0,57,143,3,1,57
8857,20,0.1186,0,60,143,3,1,60
8857,21,0.121566667,0,63,143,3,1,63
8857,22,0.026066667,0,66,143,3,1,66
8857,23,0.105466667,0,69,143,3,1,69
8857,24,0.122966667,0,72,143,3,1,72
8857,25,0.038966667,0,75,143,3,1,75
8857,26,0.432233333,0,78,143,3,1,78
8857,27,0.487666667,0,81,143,3,1,81
8857,28,0.804966667,0,84,143,3,1,84
8857,29,0.491633333,0,87,143,3,1,87
8857,30,1.035533333,0,90,143,3,1,90
8857,31,0.517333333,0,93,143,3,1,93
8857,32,0.817933333,0,96,143,3,1,96
8857,33,0.4934,0,99,143,3,1,99
8857,34,0.6996,0,102,143,3,1,102
8857,35,0.771833333,0,105,143,3,1,105
8857,36,0.483066667,0,108,143,3,1,108
8857,37,0.3554,0,111,143,3,1,111
8857,38,0.046,0,114,143,3,1,114
8857,39,0.127933333,0,117,143,3,1,117
